plasmids	segments
ERR1190844_RNODE_14_length_9315_cov_11.29730	21058
ERR1190844_RNODE_14_length_9315_cov_11.29730	16147
ERR1190844_RNODE_14_length_9315_cov_11.29730	18569
ERR1190844_RNODE_17_length_6958_cov_5.32930	11915
ERR1190844_RNODE_17_length_6958_cov_5.32930	13733
ERR1190844_RNODE_17_length_6958_cov_5.32930	7923
ERR1190844_RNODE_17_length_6958_cov_5.32930	16278
ERR1190844_RNODE_54_length_5771_cov_27.97035	17616
ERR1190844_RNODE_54_length_5771_cov_27.97035	11692
ERR1190844_RNODE_54_length_5771_cov_27.97035	10439
ERR1190844_RNODE_54_length_5771_cov_27.97035	13012
ERR1190844_RNODE_54_length_5771_cov_27.97035	8814
ERR1190844_RNODE_54_length_5771_cov_27.97035	6678
ERR1190844_RNODE_54_length_5771_cov_27.97035	14327
ERR1190844_RNODE_54_length_5771_cov_27.97035	8229
ERR1190844_RNODE_54_length_5771_cov_27.97035	9074
ERR1190844_RNODE_54_length_5771_cov_27.97035	17508
ERR1190844_RNODE_54_length_5771_cov_27.97035	10729
ERR1190844_RNODE_54_length_5771_cov_27.97035	7346
ERR1190844_RNODE_54_length_5771_cov_27.97035	9832
ERR1190844_RNODE_54_length_5771_cov_27.97035	6877
ERR1190844_RNODE_54_length_5771_cov_27.97035	19106
ERR1190844_RNODE_54_length_5771_cov_27.97035	3933
ERR1190844_RNODE_54_length_5771_cov_27.97035	8408
ERR1190844_RNODE_54_length_5771_cov_27.97035	15864
ERR1190844_RNODE_54_length_5771_cov_27.97035	12809
ERR1190844_RNODE_54_length_5771_cov_27.97035	13315
ERR1190844_RNODE_54_length_5771_cov_27.97035	11623
ERR1190844_RNODE_54_length_5771_cov_27.97035	16669
ERR1190844_RNODE_7_length_2744_cov_8.05900	16622
ERR1190847_RNODE_8_length_1172_cov_31.90100	18803
ERR1190847_RNODE_8_length_1172_cov_31.90100	18807
ERR1190847_RNODE_9_length_2245_cov_8.35280	14814
ERR1190847_RNODE_9_length_2245_cov_8.35280	11287
ERR1190849_RNODE_32_length_3650_cov_139.62790	10703
ERR1190849_RNODE_32_length_3650_cov_139.62790	5193
ERR1190849_RNODE_32_length_3650_cov_139.62790	7184
ERR1190849_RNODE_32_length_3650_cov_139.62790	11772
ERR1190849_RNODE_32_length_3650_cov_139.62790	5226
ERR1190849_RNODE_32_length_3650_cov_139.62790	13707
ERR1190849_RNODE_32_length_3650_cov_139.62790	15256
ERR1190849_RNODE_32_length_3650_cov_139.62790	8652
ERR1190849_RNODE_32_length_3650_cov_139.62790	6143
ERR1190849_RNODE_32_length_3650_cov_139.62790	8730
ERR1190849_RNODE_32_length_3650_cov_139.62790	6029
ERR1190849_RNODE_32_length_3650_cov_139.62790	5192
ERR1190849_RNODE_32_length_3650_cov_139.62790	5198
ERR1190849_RNODE_4_length_3620_cov_36.80110	13500
ERR1190849_RNODE_4_length_3620_cov_36.80110	11165
ERR1190849_RNODE_4_length_3620_cov_36.80110	17288
ERR1190849_RNODE_4_length_3620_cov_36.80110	15203
ERR1190852_RNODE_18_length_2380_cov_17.00710	19509
ERR1190852_RNODE_18_length_2380_cov_17.00710	19918
ERR1190852_RNODE_18_length_2380_cov_17.00710	18114
ERR1190853_RNODE_27_length_2300_cov_11.00480	19673
ERR1190853_RNODE_27_length_2300_cov_11.00480	13279
ERR1190853_RNODE_27_length_2300_cov_11.00480	12818
ERR1190853_RNODE_27_length_2300_cov_11.00480	14726
ERR1190855_RNODE_28_length_2100_cov_12.88190	15854
ERR1190856_RNODE_1_length_1821_cov_381.45630	17330
ERR1190856_RNODE_1_length_1821_cov_381.45630	20399
ERR1190856_RNODE_1_length_1821_cov_381.45630	17269
ERR1190863_RNODE_33_length_10814_cov_52.19860	20235
ERR1190863_RNODE_33_length_10814_cov_52.19860	11090
ERR1190863_RNODE_33_length_10814_cov_52.19860	19344
ERR1190863_RNODE_33_length_10814_cov_52.19860	12412
ERR1190863_RNODE_33_length_10814_cov_52.19860	15951
ERR1190863_RNODE_33_length_10814_cov_52.19860	5543
ERR1190863_RNODE_33_length_10814_cov_52.19860	7126
ERR1190863_RNODE_33_length_10814_cov_52.19860	20553
ERR1190863_RNODE_33_length_10814_cov_52.19860	12799
ERR1190863_RNODE_33_length_10814_cov_52.19860	1234
ERR1190864_RNODE_10_length_7151_cov_289.00000	11841
ERR1190864_RNODE_10_length_7151_cov_289.00000	6380
ERR1190864_RNODE_10_length_7151_cov_289.00000	19871
ERR1190864_RNODE_10_length_7151_cov_289.00000	8984
ERR1190864_RNODE_10_length_7151_cov_289.00000	3399
ERR1190864_RNODE_10_length_7151_cov_289.00000	18214
ERR1190864_RNODE_10_length_7151_cov_289.00000	7434
ERR1190864_RNODE_10_length_7151_cov_289.00000	15609
ERR1190864_RNODE_10_length_7151_cov_289.00000	6478
ERR1190864_RNODE_10_length_7151_cov_289.00000	15660
ERR1190864_RNODE_10_length_7151_cov_289.00000	8713
ERR1190864_RNODE_10_length_7151_cov_289.00000	2642
ERR1190864_RNODE_10_length_7151_cov_289.00000	12992
ERR1190864_RNODE_10_length_7151_cov_289.00000	9137
ERR1190864_RNODE_10_length_7151_cov_289.00000	9105
ERR1190864_RNODE_10_length_7151_cov_289.00000	3164
ERR1190864_RNODE_10_length_7151_cov_289.00000	17392
ERR1190864_RNODE_10_length_7151_cov_289.00000	14599
ERR1190864_RNODE_10_length_7151_cov_289.00000	20656
ERR1190864_RNODE_10_length_7151_cov_289.00000	18095
ERR1190864_RNODE_10_length_7151_cov_289.00000	14248
ERR1190864_RNODE_10_length_7151_cov_289.00000	7821
ERR1190864_RNODE_2_length_3003_cov_7.54250	15266
ERR1190864_RNODE_2_length_3003_cov_7.54250	13361
ERR1190864_RNODE_2_length_3003_cov_7.54250	19946
ERR1190866_RNODE_15_length_3825_cov_269.87060	7983
ERR1190866_RNODE_15_length_3825_cov_269.87060	14386
ERR1190866_RNODE_15_length_3825_cov_269.87060	18917
ERR1190873_RNODE_12_length_4786_cov_53.01110	7985
ERR1190873_RNODE_12_length_4786_cov_53.01110	8908
ERR1190873_RNODE_12_length_4786_cov_53.01110	13481
ERR1190873_RNODE_12_length_4786_cov_53.01110	14093
ERR1190873_RNODE_12_length_4786_cov_53.01110	5485
ERR1190873_RNODE_12_length_4786_cov_53.01110	19645
ERR1190873_RNODE_12_length_4786_cov_53.01110	9842
ERR1190873_RNODE_12_length_4786_cov_53.01110	15019
ERR1190873_RNODE_12_length_4786_cov_53.01110	16803
ERR1190873_RNODE_12_length_4786_cov_53.01110	7916
ERR1190873_RNODE_12_length_4786_cov_53.01110	14901
ERR1190873_RNODE_12_length_4786_cov_53.01110	19487
ERR1190873_RNODE_12_length_4786_cov_53.01110	21251
ERR1190873_RNODE_12_length_4786_cov_53.01110	6379
ERR1190873_RNODE_12_length_4786_cov_53.01110	15458
ERR1190873_RNODE_12_length_4786_cov_53.01110	10130
ERR1190873_RNODE_12_length_4786_cov_53.01110	5347
ERR1190873_RNODE_12_length_4786_cov_53.01110	16377
ERR1190873_RNODE_12_length_4786_cov_53.01110	2888
ERR1190873_RNODE_12_length_4786_cov_53.01110	3238
ERR1190873_RNODE_12_length_4786_cov_53.01110	10976
ERR1190873_RNODE_12_length_4786_cov_53.01110	3411
ERR1190873_RNODE_12_length_4786_cov_53.01110	11324
ERR1190873_RNODE_12_length_4786_cov_53.01110	4566
ERR1190873_RNODE_12_length_4786_cov_53.01110	13430
ERR1190873_RNODE_12_length_4786_cov_53.01110	11762
ERR1190873_RNODE_12_length_4786_cov_53.01110	6614
ERR1190873_RNODE_6_length_2784_cov_109.03920	10996
ERR1190873_RNODE_6_length_2784_cov_109.03920	7663
ERR1190873_RNODE_6_length_2784_cov_109.03920	20779
ERR1190873_RNODE_6_length_2784_cov_109.03920	7765
ERR1190873_RNODE_6_length_2784_cov_109.03920	16058
ERR1190873_RNODE_6_length_2784_cov_109.03920	14879
ERR1190873_RNODE_6_length_2784_cov_109.03920	9252
ERR1190873_RNODE_6_length_2784_cov_109.03920	12002
ERR1190873_RNODE_6_length_2784_cov_109.03920	19133
ERR1190873_RNODE_6_length_2784_cov_109.03920	16154
ERR1190873_RNODE_6_length_2784_cov_109.03920	13487
ERR1190873_RNODE_6_length_2784_cov_109.03920	9600
ERR1190873_RNODE_6_length_2784_cov_109.03920	19237
ERR1190873_RNODE_6_length_2784_cov_109.03920	17331
ERR1190873_RNODE_6_length_2784_cov_109.03920	16910
ERR1190873_RNODE_6_length_2784_cov_109.03920	7506
ERR1190873_RNODE_6_length_2784_cov_109.03920	10647
ERR1190873_RNODE_6_length_2784_cov_109.03920	18616
ERR1190873_RNODE_7_length_42340_cov_11.00030	6355
ERR1190874_RNODE_2_length_2078_cov_11.00530	15629
ERR1190875_RNODE_102_length_5961_cov_15.90115	6065
ERR1190875_RNODE_102_length_5961_cov_15.90115	12457
ERR1190875_RNODE_102_length_5961_cov_15.90115	14788
ERR1190875_RNODE_102_length_5961_cov_15.90115	6806
ERR1190875_RNODE_102_length_5961_cov_15.90115	1392
ERR1190875_RNODE_102_length_5961_cov_15.90115	3223
ERR1190875_RNODE_102_length_5961_cov_15.90115	5446
ERR1190875_RNODE_102_length_5961_cov_15.90115	2355
ERR1190875_RNODE_102_length_5961_cov_15.90115	17171
ERR1190875_RNODE_102_length_5961_cov_15.90115	6657
ERR1190875_RNODE_102_length_5961_cov_15.90115	15628
ERR1190875_RNODE_102_length_5961_cov_15.90115	13568
ERR1190875_RNODE_102_length_5961_cov_15.90115	9308
ERR1190875_RNODE_102_length_5961_cov_15.90115	18016
ERR1190875_RNODE_102_length_5961_cov_15.90115	1114
ERR1190875_RNODE_102_length_5961_cov_15.90115	7774
ERR1190875_RNODE_102_length_5961_cov_15.90115	8580
ERR1190875_RNODE_102_length_5961_cov_15.90115	13666
ERR1190875_RNODE_102_length_5961_cov_15.90115	6362
ERR1190875_RNODE_102_length_5961_cov_15.90115	11513
ERR1190875_RNODE_102_length_5961_cov_15.90115	14983
ERR1190875_RNODE_102_length_5961_cov_15.90115	11908
ERR1190875_RNODE_102_length_5961_cov_15.90115	4574
ERR1190875_RNODE_102_length_5961_cov_15.90115	3906
ERR1190875_RNODE_102_length_5961_cov_15.90115	10269
ERR1190875_RNODE_15_length_2322_cov_34.43110	11011
ERR1190875_RNODE_15_length_2322_cov_34.43110	20463
ERR1190875_RNODE_15_length_2322_cov_34.43110	21271
ERR1190875_RNODE_15_length_2322_cov_34.43110	18742
ERR1190875_RNODE_15_length_2322_cov_34.43110	20838
ERR1190875_RNODE_17_length_5620_cov_246.04380	14901
ERR1190875_RNODE_17_length_5620_cov_246.04380	19724
ERR1190875_RNODE_17_length_5620_cov_246.04380	5289
ERR1190875_RNODE_17_length_5620_cov_246.04380	16377
ERR1190875_RNODE_17_length_5620_cov_246.04380	19487
ERR1190875_RNODE_17_length_5620_cov_246.04380	16119
ERR1190875_RNODE_17_length_5620_cov_246.04380	11762
ERR1190875_RNODE_17_length_5620_cov_246.04380	3507
ERR1190875_RNODE_17_length_5620_cov_246.04380	15019
ERR1190875_RNODE_17_length_5620_cov_246.04380	15458
ERR1190875_RNODE_17_length_5620_cov_246.04380	3144
ERR1190875_RNODE_17_length_5620_cov_246.04380	16803
ERR1190875_RNODE_21_length_4369_cov_32.70700	17534
ERR1190875_RNODE_21_length_4369_cov_32.70700	10596
ERR1190875_RNODE_21_length_4369_cov_32.70700	20463
ERR1190875_RNODE_21_length_4369_cov_32.70700	6228
ERR1190875_RNODE_21_length_4369_cov_32.70700	3974
ERR1190875_RNODE_21_length_4369_cov_32.70700	9206
ERR1190875_RNODE_21_length_4369_cov_32.70700	18742
ERR1190875_RNODE_21_length_4369_cov_32.70700	20838
ERR1190875_RNODE_21_length_4369_cov_32.70700	7950
ERR1190875_RNODE_21_length_4369_cov_32.70700	17547
ERR1190875_RNODE_21_length_4369_cov_32.70700	15883
ERR1190875_RNODE_21_length_4369_cov_32.70700	11824
ERR1190875_RNODE_25_length_2310_cov_49.57580	10491
ERR1190875_RNODE_31_length_3539_cov_5.73350	13366
ERR1190875_RNODE_31_length_3539_cov_5.73350	6373
ERR1190875_RNODE_31_length_3539_cov_5.73350	15740
ERR1190875_RNODE_31_length_3539_cov_5.73350	6162
ERR1190875_RNODE_31_length_3539_cov_5.73350	18899
ERR1190875_RNODE_32_length_2087_cov_62.02970	16820
ERR1190875_RNODE_32_length_2087_cov_62.02970	10797
ERR1190875_RNODE_32_length_2087_cov_62.02970	10794
ERR1190875_RNODE_41_length_2716_cov_30.01100	8020
ERR1190875_RNODE_41_length_2716_cov_30.01100	19393
ERR1190875_RNODE_41_length_2716_cov_30.01100	12103
ERR1190875_RNODE_41_length_2716_cov_30.01100	19730
ERR1190875_RNODE_41_length_2716_cov_30.01100	16172
ERR1190875_RNODE_41_length_2716_cov_30.01100	14108
ERR1190875_RNODE_41_length_2716_cov_30.01100	7839
ERR1190875_RNODE_5_length_3367_cov_7.81680	5900
ERR1190875_RNODE_5_length_3367_cov_7.81680	8041
ERR1190875_RNODE_5_length_3367_cov_7.81680	5903
ERR1190875_RNODE_9_length_3511_cov_43.01220	17451
ERR1190875_RNODE_9_length_3511_cov_43.01220	16938
ERR1190875_RNODE_9_length_3511_cov_43.01220	7455
ERR1190875_RNODE_9_length_3511_cov_43.01220	11817
ERR1190875_RNODE_9_length_3511_cov_43.01220	15117
ERR1190877_RNODE_10_length_2222_cov_6.00270	18450
ERR1190877_RNODE_10_length_2222_cov_6.00270	20916
ERR1190877_RNODE_10_length_2222_cov_6.00270	14825
ERR1190877_RNODE_15_length_3143_cov_18.00000	7812
ERR1190877_RNODE_3_length_6311_cov_6.23450	11915
ERR1190877_RNODE_3_length_6311_cov_6.23450	16278
ERR1190877_RNODE_3_length_6311_cov_6.23450	13733
ERR1190878_RNODE_5_length_52784_cov_19.00040	20
ERR1190878_RNODE_5_length_52784_cov_19.00040	4567
ERR1190878_RNODE_5_length_52784_cov_19.00040	18842
ERR1190878_RNODE_5_length_52784_cov_19.00040	5182
ERR1190878_RNODE_5_length_52784_cov_19.00040	18795
ERR1190884_RNODE_25_length_3195_cov_20.65230	21041
ERR1190884_RNODE_25_length_3195_cov_20.65230	8036
ERR1190884_RNODE_34_length_2475_cov_6.79640	20989
ERR1190884_RNODE_9_length_18992_cov_175.00920	7610
ERR1190884_RNODE_9_length_18992_cov_175.00920	3654
ERR1190884_RNODE_9_length_18992_cov_175.00920	12822
ERR1190885_RNODE_8_length_2305_cov_14.00000	16622
ERR1190886_RNODE_15_length_11040_cov_12.00000	8198
ERR1190886_RNODE_15_length_11040_cov_12.00000	16571
ERR1190886_RNODE_15_length_11040_cov_12.00000	11837
ERR1190886_RNODE_15_length_11040_cov_12.00000	18269
ERR1190886_RNODE_15_length_11040_cov_12.00000	18267
ERR1190888_RNODE_15_length_3477_cov_8.94250	14347
ERR1190888_RNODE_22_length_1007_cov_2.00200	20658
ERR1190888_RNODE_7_length_10072_cov_7.93680	15929
ERR1190888_RNODE_7_length_10072_cov_7.93680	3765
ERR1190888_RNODE_7_length_10072_cov_7.93680	17144
ERR1190888_RNODE_7_length_10072_cov_7.93680	18356
ERR1190888_RNODE_7_length_10072_cov_7.93680	13230
ERR1190892_RNODE_17_length_3024_cov_15.51320	11037
ERR1190892_RNODE_17_length_3024_cov_15.51320	8225
ERR1190892_RNODE_17_length_3024_cov_15.51320	13773
ERR1190894_RNODE_12_length_1660_cov_3.63490	20920
ERR1190897_RNODE_135_length_48135_cov_210.64676	7252
ERR1190897_RNODE_135_length_48135_cov_210.64676	758
ERR1190897_RNODE_135_length_48135_cov_210.64676	7264
ERR1190897_RNODE_135_length_48135_cov_210.64676	7557
ERR1190897_RNODE_135_length_48135_cov_210.64676	1045
ERR1190897_RNODE_135_length_48135_cov_210.64676	8102
ERR1190897_RNODE_135_length_48135_cov_210.64676	7867
ERR1190897_RNODE_135_length_48135_cov_210.64676	591
ERR1190897_RNODE_135_length_48135_cov_210.64676	3098
ERR1190897_RNODE_135_length_48135_cov_210.64676	821
ERR1190897_RNODE_135_length_48135_cov_210.64676	663
ERR1190897_RNODE_135_length_48135_cov_210.64676	673
ERR1190897_RNODE_135_length_48135_cov_210.64676	6571
ERR1190897_RNODE_135_length_48135_cov_210.64676	538
ERR1190897_RNODE_135_length_48135_cov_210.64676	6286
ERR1190897_RNODE_135_length_48135_cov_210.64676	8463
ERR1190897_RNODE_135_length_48135_cov_210.64676	786
ERR1190897_RNODE_135_length_48135_cov_210.64676	979
ERR1190897_RNODE_135_length_48135_cov_210.64676	11027
ERR1190897_RNODE_135_length_48135_cov_210.64676	6067
ERR1190897_RNODE_135_length_48135_cov_210.64676	10459
ERR1190897_RNODE_135_length_48135_cov_210.64676	870
ERR1190897_RNODE_135_length_48135_cov_210.64676	2359
ERR1190897_RNODE_135_length_48135_cov_210.64676	569
ERR1190897_RNODE_135_length_48135_cov_210.64676	7068
ERR1190897_RNODE_135_length_48135_cov_210.64676	714
ERR1190897_RNODE_135_length_48135_cov_210.64676	1913
ERR1190897_RNODE_135_length_48135_cov_210.64676	1885
ERR1190897_RNODE_135_length_48135_cov_210.64676	17061
ERR1190897_RNODE_135_length_48135_cov_210.64676	10675
ERR1190897_RNODE_135_length_48135_cov_210.64676	911
ERR1190897_RNODE_135_length_48135_cov_210.64676	12774
ERR1190897_RNODE_135_length_48135_cov_210.64676	11747
ERR1190897_RNODE_135_length_48135_cov_210.64676	540
ERR1190897_RNODE_135_length_48135_cov_210.64676	4693
ERR1190897_RNODE_135_length_48135_cov_210.64676	19348
ERR1190897_RNODE_135_length_48135_cov_210.64676	5263
ERR1190897_RNODE_135_length_48135_cov_210.64676	4098
ERR1190897_RNODE_135_length_48135_cov_210.64676	5366
ERR1190897_RNODE_135_length_48135_cov_210.64676	437
ERR1190897_RNODE_135_length_48135_cov_210.64676	2905
ERR1190897_RNODE_135_length_48135_cov_210.64676	1455
ERR1190897_RNODE_135_length_48135_cov_210.64676	1170
ERR1190897_RNODE_135_length_48135_cov_210.64676	1222
ERR1190897_RNODE_135_length_48135_cov_210.64676	13114
ERR1190897_RNODE_135_length_48135_cov_210.64676	18934
ERR1190897_RNODE_135_length_48135_cov_210.64676	10636
ERR1190897_RNODE_135_length_48135_cov_210.64676	2709
ERR1190897_RNODE_135_length_48135_cov_210.64676	2990
ERR1190897_RNODE_135_length_48135_cov_210.64676	19953
ERR1190897_RNODE_135_length_48135_cov_210.64676	499
ERR1190897_RNODE_135_length_48135_cov_210.64676	6129
ERR1190897_RNODE_135_length_48135_cov_210.64676	522
ERR1190897_RNODE_135_length_48135_cov_210.64676	3800
ERR1190897_RNODE_135_length_48135_cov_210.64676	1274
ERR1190897_RNODE_135_length_48135_cov_210.64676	8364
ERR1190897_RNODE_135_length_48135_cov_210.64676	149
ERR1190897_RNODE_135_length_48135_cov_210.64676	1511
ERR1190897_RNODE_135_length_48135_cov_210.64676	9764
ERR1190897_RNODE_135_length_48135_cov_210.64676	20837
ERR1190897_RNODE_135_length_48135_cov_210.64676	12027
ERR1190897_RNODE_135_length_48135_cov_210.64676	18882
ERR1190897_RNODE_135_length_48135_cov_210.64676	16826
ERR1190897_RNODE_135_length_48135_cov_210.64676	2100
ERR1190897_RNODE_135_length_48135_cov_210.64676	19636
ERR1190897_RNODE_135_length_48135_cov_210.64676	12857
ERR1190897_RNODE_135_length_48135_cov_210.64676	1440
ERR1190897_RNODE_135_length_48135_cov_210.64676	15841
ERR1190897_RNODE_135_length_48135_cov_210.64676	9657
ERR1190897_RNODE_1_length_40334_cov_95.00240	8818
ERR1190897_RNODE_1_length_40334_cov_95.00240	887
ERR1190897_RNODE_1_length_40334_cov_95.00240	3598
ERR1190897_RNODE_1_length_40334_cov_95.00240	7697
ERR1190897_RNODE_1_length_40334_cov_95.00240	18583
ERR1190897_RNODE_1_length_40334_cov_95.00240	1023
ERR1190897_RNODE_1_length_40334_cov_95.00240	18684
ERR1190897_RNODE_1_length_40334_cov_95.00240	5668
ERR1190897_RNODE_1_length_40334_cov_95.00240	16018
ERR1190897_RNODE_1_length_40334_cov_95.00240	6264
ERR1190899_RNODE_33_length_4426_cov_19.97940	7223
ERR1190899_RNODE_33_length_4426_cov_19.97940	9660
ERR1190899_RNODE_34_length_4756_cov_9.37200	14718
ERR1190900_RNODE_143_length_7131_cov_12.67895	14447
ERR1190900_RNODE_143_length_7131_cov_12.67895	10843
ERR1190900_RNODE_143_length_7131_cov_12.67895	19369
ERR1190900_RNODE_143_length_7131_cov_12.67895	17546
ERR1190900_RNODE_143_length_7131_cov_12.67895	13568
ERR1190900_RNODE_143_length_7131_cov_12.67895	12448
ERR1190900_RNODE_143_length_7131_cov_12.67895	12459
ERR1190900_RNODE_143_length_7131_cov_12.67895	14983
ERR1190900_RNODE_143_length_7131_cov_12.67895	19217
ERR1190900_RNODE_143_length_7131_cov_12.67895	14788
ERR1190900_RNODE_143_length_7131_cov_12.67895	15628
ERR1190900_RNODE_143_length_7131_cov_12.67895	19121
ERR1190900_RNODE_143_length_7131_cov_12.67895	16721
ERR1190900_RNODE_143_length_7131_cov_12.67895	14839
ERR1190900_RNODE_143_length_7131_cov_12.67895	10732
ERR1190900_RNODE_143_length_7131_cov_12.67895	12072
ERR1190900_RNODE_143_length_7131_cov_12.67895	6725
ERR1190900_RNODE_143_length_7131_cov_12.67895	5600
ERR1190900_RNODE_143_length_7131_cov_12.67895	17171
ERR1190900_RNODE_143_length_7131_cov_12.67895	15432
ERR1190900_RNODE_143_length_7131_cov_12.67895	16926
ERR1190900_RNODE_143_length_7131_cov_12.67895	6806
ERR1190900_RNODE_143_length_7131_cov_12.67895	14244
ERR1190900_RNODE_143_length_7131_cov_12.67895	16724
ERR1190900_RNODE_143_length_7131_cov_12.67895	9488
ERR1190900_RNODE_143_length_7131_cov_12.67895	11050
ERR1190900_RNODE_143_length_7131_cov_12.67895	13639
ERR1190900_RNODE_143_length_7131_cov_12.67895	14071
ERR1190900_RNODE_143_length_7131_cov_12.67895	16827
ERR1190900_RNODE_143_length_7131_cov_12.67895	8223
ERR1190900_RNODE_143_length_7131_cov_12.67895	6558
ERR1190900_RNODE_143_length_7131_cov_12.67895	9592
ERR1190900_RNODE_143_length_7131_cov_12.67895	12457
ERR1190901_RNODE_12_length_7017_cov_111.76060	15477
ERR1190901_RNODE_12_length_7017_cov_111.76060	3814
ERR1190901_RNODE_12_length_7017_cov_111.76060	14830
ERR1190901_RNODE_12_length_7017_cov_111.76060	19369
ERR1190901_RNODE_12_length_7017_cov_111.76060	13568
ERR1190901_RNODE_12_length_7017_cov_111.76060	17706
ERR1190901_RNODE_12_length_7017_cov_111.76060	12457
ERR1190901_RNODE_12_length_7017_cov_111.76060	13639
ERR1190901_RNODE_12_length_7017_cov_111.76060	14839
ERR1190901_RNODE_12_length_7017_cov_111.76060	9147
ERR1190901_RNODE_12_length_7017_cov_111.76060	17887
ERR1190901_RNODE_12_length_7017_cov_111.76060	4851
ERR1190901_RNODE_12_length_7017_cov_111.76060	15628
ERR1190901_RNODE_12_length_7017_cov_111.76060	17546
ERR1190901_RNODE_12_length_7017_cov_111.76060	14983
ERR1190901_RNODE_12_length_7017_cov_111.76060	14788
ERR1190901_RNODE_12_length_7017_cov_111.76060	9488
ERR1190901_RNODE_12_length_7017_cov_111.76060	5600
ERR1190901_RNODE_12_length_7017_cov_111.76060	4484
ERR1190901_RNODE_12_length_7017_cov_111.76060	8580
ERR1190901_RNODE_12_length_7017_cov_111.76060	4936
ERR1190901_RNODE_12_length_7017_cov_111.76060	6657
ERR1190901_RNODE_12_length_7017_cov_111.76060	3122
ERR1190901_RNODE_12_length_7017_cov_111.76060	4111
ERR1190901_RNODE_12_length_7017_cov_111.76060	5855
ERR1190901_RNODE_12_length_7017_cov_111.76060	5798
ERR1190901_RNODE_12_length_7017_cov_111.76060	7980
ERR1190901_RNODE_12_length_7017_cov_111.76060	19057
ERR1190901_RNODE_12_length_7017_cov_111.76060	13666
ERR1190901_RNODE_12_length_7017_cov_111.76060	6558
ERR1190901_RNODE_12_length_7017_cov_111.76060	4655
ERR1190901_RNODE_12_length_7017_cov_111.76060	5164
ERR1190901_RNODE_12_length_7017_cov_111.76060	8322
ERR1190901_RNODE_12_length_7017_cov_111.76060	13261
ERR1190901_RNODE_12_length_7017_cov_111.76060	7334
ERR1190901_RNODE_12_length_7017_cov_111.76060	11499
ERR1190901_RNODE_12_length_7017_cov_111.76060	4834
